rainfall_24h,rainfall_7d,temperature,humidity,wind_speed,elevation,river_proximity,flood_history_freq,soil_saturation_idx,population_density,risk_level
85.78,627.44,19.9,78.4,0.1,70.2,2.7,0.061,1.0,1279.0,2
18.34,89.26,32.5,82.8,10.8,151.2,4.06,0.489,0.179,5803.0,1
30.89,123.5,23.4,67.2,27.0,355.4,0.12,0.354,0.247,896.0,1
26.26,198.2,26.5,49.5,8.5,17.5,0.22,0.349,0.396,759.0,1
4.03,16.06,29.2,48.2,4.6,82.5,7.02,0.159,0.032,535.0,0
44.89,172.23,23.9,71.8,6.3,71.3,1.01,0.405,0.344,5209.0,2
1.94,6.71,20.2,55.6,1.8,58.3,0.12,0.14,0.013,1072.0,1
62.38,350.59,29.8,96.5,5.5,10.0,0.55,0.557,0.701,3707.0,3
38.99,220.19,29.7,91.0,38.6,152.4,3.71,0.327,0.44,1807.0,1
36.85,159.14,24.3,50.7,10.2,313.5,4.65,0.567,0.318,1737.0,1
63.58,286.49,33.1,77.6,6.4,333.0,5.95,0.565,0.573,2589.0,1
12.39,72.62,21.2,44.0,14.1,95.3,10.73,0.409,0.145,4080.0,0
10.53,56.82,32.4,59.5,24.9,91.0,7.82,0.268,0.114,1746.0,0
0.2,1.56,26.2,69.0,10.1,406.9,4.54,0.342,0.003,2072.0,0
24.57,148.01,33.0,54.5,19.9,530.6,15.2,0.351,0.296,1944.0,0
3.05,19.34,35.7,81.7,3.7,68.8,0.9,0.323,0.039,2414.0,0
54.54,253.37,28.1,46.4,5.6,146.2,2.44,0.219,0.507,1201.0,2
7.57,52.47,30.1,61.6,10.2,152.5,1.58,0.512,0.105,2788.0,1
5.09,37.32,39.5,67.7,9.6,345.4,7.37,0.142,0.075,212.0,0
19.55,108.44,34.2,55.5,33.5,32.0,3.15,0.415,0.217,100.0,1
1.93,5.89,12.6,67.1,9.2,451.1,5.06,0.243,0.012,100.0,0
30.59,231.82,27.1,99.1,1.5,34.5,1.04,0.13,0.464,3448.0,1
16.21,87.42,39.8,52.3,12.6,10.0,13.9,0.686,0.175,531.0,1
29.37,195.93,30.0,57.3,7.5,38.9,12.22,0.228,0.392,4676.0,1
23.43,104.43,25.6,87.8,0.3,99.9,1.24,0.53,0.209,3111.0,1
11.38,44.08,30.1,54.4,10.9,88.9,3.23,0.252,0.088,6445.0,0
7.75,46.92,30.8,87.5,3.9,80.4,0.54,0.396,0.094,3599.0,0
4.59,29.7,33.2,78.9,7.7,457.2,2.85,0.095,0.059,2152.0,0
21.69,78.44,34.7,79.0,1.4,75.7,13.39,0.184,0.157,100.0,0
0.46,3.2,29.3,93.1,2.7,161.5,8.91,0.505,0.006,7533.0,0
23.12,144.02,20.7,57.8,71.3,113.5,0.31,0.359,0.288,9962.0,1
5.0,32.29,20.9,98.0,33.5,843.7,5.87,0.323,0.065,5288.0,0
19.94,132.43,29.1,41.5,23.9,188.8,3.8,0.277,0.265,1722.0,1
5.03,23.75,34.1,58.1,17.8,105.9,9.83,0.43,0.048,482.0,0
10.14,54.03,23.0,41.1,30.2,113.2,1.66,0.41,0.108,788.0,1
24.08,79.2,31.5,66.6,34.5,292.6,2.04,0.094,0.158,1407.0,0
0.29,1.97,27.6,49.3,3.8,197.7,4.33,0.216,0.004,2934.0,0
2.67,11.19,21.7,60.7,23.5,49.2,5.54,0.337,0.022,675.0,0
54.24,236.53,28.3,97.8,23.0,401.9,1.96,0.519,0.473,2053.0,2
8.49,54.82,36.6,63.4,9.5,28.8,5.27,0.412,0.11,7308.0,1
17.02,116.71,33.4,61.2,11.2,106.3,0.22,0.335,0.233,2110.0,1
36.42,198.98,31.9,96.4,9.3,521.1,1.37,0.108,0.398,3372.0,1
38.13,174.1,27.6,60.1,16.3,179.6,0.43,0.237,0.348,1605.0,1
15.97,67.17,27.5,48.5,14.2,29.5,3.65,0.345,0.134,3118.0,1
18.8,113.77,15.2,41.9,8.8,399.1,3.36,0.775,0.228,436.0,1
8.98,26.99,42.6,81.3,3.9,37.3,8.87,0.381,0.054,112.0,0
39.55,305.01,23.8,45.2,4.9,270.7,3.88,0.202,0.61,2496.0,1
25.44,186.98,27.7,97.6,2.9,212.1,7.81,0.189,0.374,1260.0,0
4.36,22.76,32.8,65.3,20.7,219.6,3.23,0.07,0.046,100.0,0
22.45,113.62,27.6,97.9,0.7,204.9,0.1,0.421,0.227,4449.0,1
3.71,20.05,27.2,69.9,9.6,67.9,1.46,0.095,0.04,5443.0,1
5.32,39.25,22.3,96.7,7.4,170.9,3.59,0.58,0.078,4647.0,0
38.87,152.48,27.2,49.5,22.9,408.9,0.38,0.119,0.305,10837.0,1
9.39,71.91,21.1,78.4,1.8,224.8,1.28,0.127,0.144,4299.0,0
4.07,23.42,29.2,52.6,2.6,20.7,4.33,0.55,0.047,546.0,1
100.75,744.01,29.4,45.7,0.2,364.8,0.98,0.535,1.0,565.0,2
13.26,50.79,31.7,42.3,64.8,250.6,5.7,0.29,0.102,5402.0,0
44.35,270.14,37.6,73.3,16.7,35.6,0.46,0.206,0.54,1062.0,2
7.4,52.87,33.8,77.9,41.0,110.3,0.52,0.229,0.106,100.0,1
10.35,75.84,34.2,53.5,86.1,89.1,3.62,0.417,0.152,839.0,0
34.8,248.64,17.9,42.7,14.9,307.0,7.81,0.468,0.497,594.0,1
6.27,27.82,26.6,89.3,8.4,92.5,14.51,0.296,0.056,1375.0,0
10.96,77.86,21.3,88.3,12.3,310.5,4.92,0.299,0.156,100.0,0
50.17,297.63,30.4,92.1,3.7,287.3,9.01,0.283,0.595,1069.0,1
30.27,118.96,21.1,59.4,9.9,131.3,5.1,0.536,0.238,1036.0,1
4.66,17.88,28.2,63.2,23.4,38.8,0.62,0.293,0.036,12042.0,0
1.88,7.26,27.5,65.1,20.9,10.0,9.19,0.513,0.015,2477.0,0
15.88,76.03,24.8,65.6,9.6,139.7,5.34,0.279,0.152,182.0,0
14.69,94.7,26.8,72.6,1.5,308.3,1.12,0.089,0.189,817.0,0
84.53,393.87,27.9,44.4,19.0,139.9,14.04,0.145,0.788,2730.0,2
10.82,68.29,23.5,51.8,2.9,143.1,5.66,0.232,0.137,971.0,0
22.3,116.77,25.9,60.3,1.9,10.0,0.1,0.499,0.234,220.0,2
2.39,7.89,26.4,77.6,29.6,981.9,6.57,0.262,0.016,2516.0,0
19.52,100.44,25.6,63.9,36.7,267.2,3.55,0.094,0.201,149.0,1
14.47,89.53,26.1,40.6,18.4,121.2,1.0,0.259,0.179,505.0,1
18.51,60.07,36.2,97.6,23.7,55.9,4.95,0.162,0.12,1455.0,1
28.66,149.7,38.8,63.3,6.5,17.9,4.36,0.555,0.299,521.0,2
16.99,64.16,31.7,89.0,40.9,130.1,2.9,0.158,0.128,1270.0,1
47.44,328.65,27.4,94.8,3.9,85.5,0.26,0.201,0.657,2115.0,2
10.66,39.04,28.4,92.1,12.0,110.8,0.35,0.068,0.078,609.0,1
10.98,80.25,28.8,75.4,22.7,137.0,0.28,0.449,0.16,787.0,1
3.39,20.56,29.6,42.8,13.5,298.0,4.59,0.14,0.041,5283.0,0
52.82,222.81,29.2,53.2,9.3,741.3,0.18,0.173,0.446,1400.0,1
17.63,127.37,25.0,71.5,3.8,109.8,7.03,0.165,0.255,2721.0,0
44.72,352.88,33.2,80.7,4.6,76.7,3.35,0.159,0.706,919.0,1
23.86,189.15,33.5,65.6,10.5,163.6,1.33,0.306,0.378,762.0,1
62.33,490.11,34.3,94.0,27.4,156.9,6.09,0.447,0.98,3557.0,2
9.96,49.5,39.3,75.4,33.5,817.6,4.64,0.55,0.099,4006.0,0
15.53,47.99,33.0,64.0,53.0,304.5,0.66,0.331,0.096,2785.0,1
41.54,276.88,32.9,48.4,14.5,10.0,2.45,0.46,0.554,641.0,2
7.57,33.43,15.4,89.2,32.1,46.1,0.64,0.383,0.067,2795.0,1
10.33,41.54,28.1,76.7,26.7,126.0,0.79,0.128,0.083,2991.0,0
0.98,4.36,30.0,78.6,1.3,428.8,3.82,0.21,0.009,1326.0,0
4.76,26.92,29.6,84.8,7.4,104.8,0.33,0.312,0.054,1442.0,1
11.81,82.88,31.8,83.4,4.6,10.0,0.4,0.234,0.166,5000.0,1
12.68,57.4,35.2,58.6,11.9,10.0,13.57,0.077,0.115,100.0,0
6.21,36.37,32.2,45.2,7.0,95.6,5.07,0.075,0.073,2244.0,0
66.11,342.44,20.4,60.0,17.7,106.2,4.82,0.21,0.685,4233.0,1
79.04,386.25,25.8,58.5,19.1,81.4,1.45,0.252,0.773,4226.0,1
2.14,15.98,30.3,72.7,9.9,423.2,1.99,0.394,0.032,2167.0,0
2.62,20.87,27.0,89.3,1.9,76.4,0.87,0.046,0.042,7787.0,0
1.73,12.97,24.9,93.9,13.2,438.1,13.33,0.476,0.026,1719.0,0
22.6,164.52,27.9,74.2,1.8,15.0,8.81,0.067,0.329,1097.0,1
5.13,32.47,31.3,71.3,13.7,10.0,2.48,0.431,0.065,2987.0,1
46.14,343.73,30.6,88.1,5.5,283.7,3.53,0.509,0.687,1796.0,1
21.2,135.51,35.6,51.4,0.5,316.0,19.98,0.207,0.271,2357.0,0
8.44,31.35,35.2,59.3,1.5,728.1,0.69,0.329,0.063,2443.0,0
27.19,135.02,32.5,75.0,2.0,77.0,2.86,0.186,0.27,3190.0,1
18.79,142.52,26.5,62.9,18.0,128.9,2.72,0.231,0.285,2993.0,1
3.92,28.46,26.4,71.3,12.5,59.8,4.1,0.118,0.057,3030.0,0
21.63,102.33,24.3,52.4,16.3,305.1,9.85,0.05,0.205,3777.0,0
41.55,206.18,29.9,59.9,32.9,33.6,1.22,0.138,0.412,756.0,1
28.35,195.85,16.8,40.9,1.9,16.6,0.1,0.537,0.392,2557.0,2
3.54,27.27,37.9,88.7,4.6,326.9,6.76,0.347,0.055,2819.0,0
10.91,77.13,25.2,65.3,19.1,138.4,9.66,0.238,0.154,2633.0,0
43.94,313.95,31.4,68.4,10.2,426.3,0.26,0.271,0.628,479.0,2
4.86,21.41,23.3,68.1,7.6,196.1,10.11,0.489,0.043,5162.0,0
0.04,0.18,32.6,58.5,25.0,286.0,2.52,0.316,0.0,369.0,0
3.63,27.36,19.2,54.5,4.2,10.0,2.88,0.157,0.055,3985.0,1
5.97,19.58,23.0,54.7,17.2,343.6,2.13,0.177,0.039,5509.0,0
28.62,217.43,22.7,43.4,1.3,14.3,2.96,0.198,0.435,4928.0,1
5.79,37.51,24.4,97.9,30.5,18.2,3.03,0.206,0.075,1257.0,0
87.19,477.96,22.9,63.8,9.4,455.4,10.94,0.167,0.956,2100.0,1
6.56,28.62,23.3,91.8,21.7,222.8,0.79,0.108,0.057,5422.0,0
23.23,99.17,33.3,68.2,27.5,598.5,0.35,0.198,0.198,2510.0,1
5.41,33.42,31.1,49.1,1.3,707.1,28.89,0.134,0.067,603.0,0
15.37,54.54,28.6,62.5,7.4,19.0,3.05,0.286,0.109,4631.0,1
7.15,21.55,30.5,71.0,23.9,62.6,2.89,0.275,0.043,1779.0,1
3.11,24.89,26.9,50.3,0.5,32.9,3.82,0.52,0.05,100.0,1
19.73,127.14,16.2,71.9,22.0,305.7,2.16,0.371,0.254,1910.0,0
4.31,20.31,27.9,56.4,23.4,224.7,0.13,0.119,0.041,10353.0,1
12.0,82.6,32.7,70.2,9.8,254.2,5.52,0.114,0.165,3882.0,0
4.13,29.58,33.8,60.9,13.1,172.2,1.04,0.198,0.059,3153.0,0
39.92,273.94,35.4,64.8,23.1,98.2,5.45,0.043,0.548,7317.0,1
1.15,4.91,28.9,49.4,13.9,68.7,1.86,0.136,0.01,5584.0,1
3.12,17.7,30.9,40.2,1.6,289.4,4.3,0.146,0.035,2621.0,0
29.89,120.2,23.6,44.5,6.8,246.9,5.79,0.244,0.24,498.0,0
9.11,34.35,21.3,56.1,7.0,11.5,0.57,0.466,0.069,12871.0,1
16.9,66.9,20.7,98.6,11.5,75.8,7.53,0.221,0.134,1399.0,0
4.05,23.75,21.9,74.9,25.7,55.1,0.45,0.264,0.047,5653.0,1
2.03,12.5,31.5,62.0,4.8,1009.9,7.01,0.172,0.025,2004.0,0
81.74,579.37,23.6,72.0,6.0,341.8,13.12,0.149,1.0,584.0,2
25.36,199.79,33.9,45.6,35.1,10.6,7.75,0.142,0.4,4333.0,1
6.15,48.78,22.7,77.6,19.6,66.5,1.22,0.155,0.098,100.0,1
3.8,20.22,29.8,50.2,29.9,241.1,11.11,0.137,0.04,20960.0,0
1.04,4.91,29.3,64.1,18.9,70.1,1.41,0.176,0.01,714.0,1
1.78,6.37,24.4,51.2,3.2,131.3,1.43,0.156,0.013,2102.0,1
46.02,212.95,29.0,99.2,7.7,655.7,21.67,0.24,0.426,242.0,1
7.14,24.42,31.8,53.9,4.1,112.4,8.34,0.42,0.049,354.0,0
29.72,229.63,28.6,51.6,8.2,376.1,0.22,0.655,0.459,8396.0,1
15.09,101.64,24.4,90.1,29.2,132.2,0.11,0.221,0.203,4797.0,1
31.72,107.98,28.2,82.3,1.7,78.0,4.05,0.553,0.216,180.0,1
2.89,19.06,23.8,97.9,1.0,37.0,1.13,0.029,0.038,3244.0,1
8.63,53.07,29.5,80.8,2.0,134.1,11.0,0.39,0.106,8481.0,0
48.43,156.0,32.2,50.8,12.9,77.4,6.67,0.292,0.312,5907.0,1
28.13,167.4,25.0,53.9,4.8,74.2,7.5,0.714,0.335,10937.0,1
12.18,64.11,19.3,64.0,30.5,126.5,5.53,0.066,0.128,2105.0,0
32.78,204.72,26.6,76.8,32.6,209.7,5.13,0.486,0.409,7011.0,1
33.28,154.75,20.0,89.3,47.1,68.9,7.61,0.145,0.309,8758.0,1
21.06,108.17,24.9,78.1,8.4,476.6,0.13,0.379,0.216,388.0,1
1.48,10.28,31.2,40.1,24.4,386.0,8.33,0.208,0.021,100.0,0
6.58,46.49,28.7,70.6,3.4,256.0,4.05,0.19,0.093,4770.0,0
0.24,1.41,32.5,78.6,7.9,501.4,1.99,0.596,0.003,135.0,0
24.5,154.55,36.4,56.5,6.1,53.8,19.64,0.305,0.309,4268.0,1
0.64,4.71,27.2,44.6,44.0,15.0,4.47,0.412,0.009,6377.0,1
1.62,4.92,35.6,91.9,31.1,31.0,1.77,0.21,0.01,2621.0,1
5.39,31.77,33.8,55.2,9.3,31.0,0.2,0.145,0.064,6872.0,1
7.87,32.18,19.4,58.7,2.1,512.3,0.17,0.275,0.064,2621.0,1
108.73,441.57,30.9,43.5,58.6,55.9,5.04,0.651,0.883,100.0,2
13.03,72.88,28.9,88.1,5.6,305.6,2.87,0.266,0.146,4091.0,0
18.1,59.62,26.4,51.3,6.5,440.1,2.14,0.198,0.119,4356.0,0
9.73,31.63,28.2,94.5,2.2,342.0,3.57,0.413,0.063,795.0,0
7.51,60.0,31.5,86.0,17.5,10.0,2.98,0.02,0.12,234.0,0
1.75,11.82,30.7,62.8,23.1,177.2,5.19,0.231,0.024,3741.0,0
0.32,1.28,18.3,66.2,34.7,926.7,6.96,0.11,0.003,4020.0,0
7.09,38.7,27.6,68.3,1.2,47.5,0.86,0.444,0.077,3319.0,1
6.98,45.06,26.6,58.5,0.6,353.8,6.71,0.125,0.09,4920.0,0
46.81,316.24,34.7,53.2,17.4,10.0,8.9,0.047,0.632,440.0,1
60.02,450.17,34.6,61.0,1.0,358.6,12.29,0.412,0.9,2654.0,1
9.73,60.83,27.8,81.5,3.3,195.4,1.37,0.528,0.122,8310.0,0
7.79,30.2,28.3,63.4,12.3,93.4,4.88,0.147,0.06,100.0,0
18.52,121.29,35.1,72.4,7.9,254.1,13.11,0.212,0.243,2293.0,0
22.56,80.85,29.5,50.2,13.1,322.6,0.13,0.292,0.162,310.0,1
3.35,25.51,33.0,93.8,14.0,10.0,4.06,0.283,0.051,2391.0,1
1.36,5.8,26.7,83.3,43.6,156.1,6.47,0.238,0.012,866.0,0
15.33,119.92,30.7,48.5,0.3,26.8,6.74,0.309,0.24,2668.0,1
19.38,111.74,24.7,98.2,41.3,115.2,1.67,0.506,0.223,1064.0,1
17.42,92.86,20.1,93.2,21.5,192.7,0.24,0.326,0.186,5854.0,1
9.69,32.63,40.3,67.4,5.0,90.5,14.1,0.28,0.065,2158.0,0
7.75,35.08,30.1,89.4,5.0,320.8,0.19,0.678,0.07,128.0,1
7.65,49.09,30.4,50.2,4.9,87.2,3.03,0.233,0.098,2225.0,0
27.62,141.24,33.5,97.4,68.9,201.3,6.74,0.137,0.282,2734.0,0
7.29,22.99,34.3,59.6,48.4,316.0,1.04,0.143,0.046,3163.0,0
21.34,75.69,23.4,44.4,3.9,65.2,3.14,0.162,0.151,1203.0,1
33.63,205.8,28.9,88.5,2.5,42.8,6.75,0.338,0.412,552.0,1
5.25,21.08,27.1,72.3,21.6,55.9,0.53,0.426,0.042,191.0,1
3.15,10.9,20.7,61.5,0.9,39.6,0.36,0.271,0.022,8675.0,1
24.99,169.62,28.2,82.8,2.4,228.2,12.58,0.655,0.339,133.0,0
2.73,19.95,24.3,98.1,5.9,899.5,6.98,0.271,0.04,2395.0,0
5.02,28.49,33.4,92.6,25.5,145.4,0.34,0.183,0.057,1431.0,1
1.82,12.7,36.0,78.8,14.6,503.6,0.86,0.238,0.025,6398.0,0
4.03,21.19,35.9,70.6,26.1,358.4,0.87,0.285,0.042,1224.0,0
30.97,245.75,30.3,76.8,19.2,374.6,6.96,0.196,0.491,464.0,0
41.55,257.65,27.3,68.0,14.7,218.7,1.33,0.075,0.515,302.0,1
3.8,15.4,32.2,60.0,35.2,297.7,2.27,0.076,0.031,4568.0,0
4.82,21.13,31.7,82.0,8.7,60.9,2.77,0.38,0.042,4542.0,0
2.78,16.78,33.0,88.3,22.7,156.9,5.09,0.526,0.034,3400.0,0
57.85,273.96,27.5,89.0,6.2,69.0,12.57,0.162,0.548,3932.0,2
2.11,10.12,37.9,69.0,22.3,347.0,6.35,0.284,0.02,3127.0,0
26.31,109.14,30.9,87.8,7.9,85.6,2.86,0.322,0.218,228.0,1
80.88,410.92,27.7,70.2,31.2,62.7,1.05,0.501,0.822,7337.0,3
2.41,8.51,27.3,47.9,22.9,442.2,2.96,0.333,0.017,1470.0,0
11.6,35.86,25.2,88.0,16.7,209.6,8.28,0.187,0.072,3276.0,0
11.61,38.64,31.6,59.4,3.8,82.2,11.95,0.389,0.077,776.0,0
9.61,67.04,29.3,47.5,1.3,155.3,5.99,0.245,0.134,1255.0,0
2.76,9.18,37.0,94.6,23.7,57.7,5.04,0.106,0.018,513.0,0
23.41,165.02,22.9,56.7,24.9,63.4,5.91,0.338,0.33,3150.0,0
34.62,177.58,23.2,89.2,41.3,272.9,10.97,0.2,0.355,4150.0,0
1.22,9.22,27.5,52.6,9.5,21.1,2.54,0.496,0.018,100.0,1
0.19,0.75,33.7,83.2,28.3,252.9,3.73,0.713,0.002,1352.0,0
69.82,300.28,25.9,65.6,30.4,31.5,3.25,0.375,0.601,3816.0,2
64.12,269.55,20.2,67.7,14.2,12.9,2.11,0.257,0.539,5445.0,2
17.9,72.9,30.0,53.4,18.4,24.3,2.07,0.145,0.146,9525.0,1
29.35,230.73,34.1,61.3,0.2,552.6,7.0,0.163,0.461,100.0,1
5.65,21.03,30.9,79.9,9.0,343.3,1.35,0.133,0.042,707.0,0
6.43,37.92,30.0,83.9,18.0,178.5,4.34,0.086,0.076,3313.0,0
34.71,175.27,30.3,46.9,17.3,257.2,5.43,0.129,0.351,2127.0,0
10.42,82.34,28.2,54.8,46.4,399.7,1.11,0.582,0.165,2296.0,1
7.15,39.9,22.6,86.4,13.1,115.1,1.0,0.209,0.08,6058.0,0
154.62,800.0,41.8,74.1,39.2,293.8,0.92,0.131,1.0,3787.0,3
34.16,247.98,39.2,60.0,29.6,391.2,0.34,0.285,0.496,2948.0,1
44.08,272.88,26.9,64.3,1.8,278.7,1.91,0.276,0.546,2986.0,2
3.96,30.35,23.1,49.0,0.8,42.3,6.59,0.429,0.061,1887.0,1
24.19,96.06,29.6,99.0,26.0,87.6,8.74,0.408,0.192,12155.0,1
32.98,255.78,27.8,54.4,15.2,310.5,3.45,0.033,0.512,1802.0,1
0.52,3.86,28.1,70.0,12.1,124.3,2.94,0.425,0.008,100.0,1
31.04,157.99,31.0,81.9,27.5,156.8,12.53,0.172,0.316,3040.0,0
33.22,257.72,17.9,93.8,33.8,56.3,1.31,0.162,0.515,6710.0,2
2.85,18.22,32.3,91.2,39.6,167.8,3.74,0.18,0.036,1333.0,0
6.01,35.15,28.2,88.6,0.3,163.3,9.05,0.162,0.07,4043.0,0
37.53,253.62,32.1,58.5,4.5,370.6,6.32,0.598,0.507,3260.0,1
0.61,4.01,20.2,70.3,6.7,67.0,8.66,0.297,0.008,12709.0,0
0.97,6.29,38.8,51.3,14.0,155.0,4.61,0.57,0.013,3563.0,0
6.36,23.69,30.9,97.2,10.1,127.8,0.67,0.512,0.047,591.0,1
13.0,91.61,30.1,47.1,53.3,695.8,24.03,0.178,0.183,3948.0,0
22.42,112.56,22.4,50.6,4.0,254.6,0.27,0.389,0.225,3064.0,1
0.16,0.67,37.2,56.7,12.3,650.0,3.13,0.464,0.001,4748.0,0
27.85,183.62,23.4,90.2,25.0,1152.9,0.1,0.142,0.367,443.0,1
38.84,299.72,38.1,76.8,12.4,277.9,7.62,0.423,0.599,356.0,1
0.24,1.89,38.5,69.9,47.5,177.9,5.42,0.467,0.004,6281.0,0
67.8,369.86,23.0,87.0,1.5,100.7,3.62,0.11,0.74,2284.0,1
20.55,130.79,33.0,64.0,25.4,59.8,4.91,0.496,0.262,9193.0,1
6.98,52.69,33.4,85.3,9.8,215.2,2.05,0.353,0.105,2266.0,0
9.0,34.83,27.1,55.7,4.2,176.2,19.0,0.379,0.07,1763.0,0
3.61,22.76,29.2,41.8,27.3,508.9,4.54,0.249,0.046,1285.0,0
43.59,330.7,29.6,49.5,14.1,570.2,17.16,0.366,0.661,491.0,1
7.72,44.27,29.0,46.0,18.9,162.4,6.9,0.23,0.089,1441.0,0
16.21,117.63,28.5,90.7,10.2,75.1,28.4,0.192,0.235,5142.0,1
33.42,214.87,26.6,68.1,11.1,39.1,0.62,0.331,0.43,6624.0,2
45.68,175.24,33.4,49.2,36.0,10.0,2.85,0.737,0.35,4363.0,2
0.9,4.1,32.0,86.2,12.3,10.0,7.77,0.337,0.008,5063.0,0
15.74,85.8,20.0,78.6,51.2,416.4,10.4,0.288,0.172,7686.0,0
27.26,129.99,21.7,58.6,12.4,240.5,1.54,0.396,0.26,794.0,1
15.05,116.2,31.3,55.6,3.9,646.7,4.66,0.324,0.232,453.0,1
72.87,553.01,17.9,58.8,0.2,199.8,4.03,0.642,1.0,1341.0,2
13.22,88.91,29.4,75.9,6.8,362.3,7.76,0.288,0.178,102.0,0
13.39,46.47,29.8,43.4,26.3,89.8,1.28,0.473,0.093,2963.0,1
1.78,9.03,29.1,50.4,14.9,61.1,15.87,0.214,0.018,1319.0,0
9.65,38.5,36.6,44.1,17.0,214.9,0.18,0.593,0.077,1194.0,1
22.29,134.3,39.8,99.3,3.9,100.7,3.09,0.156,0.269,1582.0,1
0.08,0.5,20.5,60.4,42.0,209.4,9.94,0.335,0.001,2810.0,0
10.15,56.24,18.6,74.2,0.9,515.5,7.71,0.783,0.112,1667.0,0
3.88,21.76,17.0,85.4,9.5,359.2,2.53,0.254,0.044,1999.0,0
13.63,49.99,31.2,52.2,12.6,65.7,12.45,0.176,0.1,10046.0,0
4.72,35.4,26.7,45.7,36.4,10.0,2.77,0.191,0.071,1557.0,0
25.32,106.09,26.3,82.1,103.3,399.4,5.05,0.051,0.212,265.0,0
0.61,3.33,27.6,49.2,3.1,234.4,2.29,0.423,0.007,429.0,0
10.96,85.82,21.5,40.0,1.2,326.0,6.71,0.562,0.172,2716.0,0
87.39,691.15,16.5,73.6,14.6,74.6,5.01,0.364,1.0,1798.0,2
7.6,24.98,30.0,59.2,1.1,519.2,0.54,0.172,0.05,583.0,0
8.81,58.62,35.1,43.5,4.0,167.4,10.62,0.248,0.117,721.0,0
8.61,55.41,38.8,76.6,1.2,30.9,11.95,0.16,0.111,300.0,0
35.71,199.89,25.8,83.4,7.3,650.0,0.21,0.1,0.4,6399.0,1
20.19,132.33,24.4,55.0,53.7,13.4,7.42,0.254,0.265,151.0,1
12.5,38.78,33.5,50.9,2.8,131.3,0.71,0.218,0.078,1651.0,0
15.31,88.13,27.5,89.4,10.7,44.6,2.67,0.094,0.176,1436.0,1
0.15,1.02,21.7,96.5,8.9,153.8,8.3,0.473,0.002,4723.0,0
42.81,208.61,31.2,57.4,6.9,54.9,2.19,0.321,0.417,438.0,2
2.3,13.99,34.6,48.1,43.1,107.7,0.68,0.273,0.028,4694.0,0
16.34,120.46,39.2,62.1,0.3,206.3,4.17,0.61,0.241,3689.0,1
40.76,204.66,21.8,55.2,81.8,378.7,1.48,0.43,0.409,345.0,1
2.83,21.4,28.2,91.9,9.7,14.0,4.02,0.38,0.043,2482.0,1
34.54,236.44,24.8,48.4,33.8,629.4,2.76,0.357,0.473,633.0,1
17.72,65.75,38.2,91.5,61.0,122.4,0.61,0.327,0.132,1140.0,0
17.73,91.57,27.9,93.2,4.6,116.6,0.44,0.434,0.183,3249.0,1
16.95,106.58,25.0,50.1,0.3,535.1,13.69,0.117,0.213,3886.0,0
27.79,209.17,22.0,43.6,14.8,12.0,1.35,0.184,0.418,8256.0,1
28.86,219.55,19.5,87.4,36.2,22.0,16.3,0.512,0.439,3632.0,1
20.03,100.39,34.9,92.0,17.0,124.5,5.38,0.13,0.201,3436.0,1
42.92,136.36,34.2,97.1,12.9,150.8,10.87,0.23,0.273,5457.0,1
21.12,110.97,25.4,95.2,6.1,78.1,0.98,0.419,0.222,4240.0,2
33.32,224.72,25.3,88.6,20.2,118.0,11.33,0.183,0.449,981.0,1
17.3,81.94,23.9,92.3,4.2,20.4,7.56,0.205,0.164,168.0,1
1.05,3.93,29.3,90.9,42.6,226.0,6.58,0.155,0.008,114.0,0
22.82,172.32,22.9,79.9,31.1,320.9,7.15,0.322,0.345,8627.0,0
44.81,282.48,19.9,82.6,14.6,302.1,2.16,0.491,0.565,8091.0,2
86.36,603.18,38.0,54.9,19.9,813.0,0.69,0.364,1.0,441.0,2
2.64,9.18,28.4,46.9,4.3,305.0,1.36,0.399,0.018,100.0,0
84.0,347.43,23.1,63.9,31.9,10.0,1.84,0.419,0.695,1266.0,3
6.25,42.03,28.5,62.2,14.8,134.4,4.22,0.127,0.084,568.0,0
1.44,9.45,27.6,42.9,19.2,10.0,3.42,0.096,0.019,723.0,1
33.6,149.12,19.1,47.0,8.5,85.6,6.52,0.419,0.298,3726.0,1
8.23,25.71,11.7,43.7,4.6,56.1,1.76,0.163,0.051,1623.0,1
6.19,39.63,35.6,61.8,17.7,31.5,1.53,0.439,0.079,2124.0,1
16.23,111.55,40.6,54.9,19.1,371.6,10.25,0.594,0.223,921.0,0
6.34,35.02,29.9,45.4,35.9,297.5,4.02,0.119,0.07,1975.0,0
23.78,138.91,23.4,66.9,0.2,423.8,3.58,0.08,0.278,723.0,0
13.42,91.36,20.5,92.6,54.9,380.8,0.35,0.545,0.183,4744.0,1
50.17,383.32,22.7,86.2,4.6,241.2,12.33,0.249,0.767,771.0,1
2.13,10.85,31.0,94.5,1.4,72.8,3.15,0.373,0.022,1766.0,0
29.54,137.73,21.8,51.9,7.7,10.7,3.34,0.153,0.275,100.0,1
28.91,135.56,28.2,44.9,8.5,10.0,8.5,0.409,0.271,3228.0,1
30.05,146.05,30.2,81.5,1.0,10.0,1.69,0.179,0.292,2064.0,1
6.04,40.99,35.5,91.1,6.5,84.3,12.25,0.293,0.082,572.0,0
30.19,181.29,36.8,41.5,8.8,32.4,10.32,0.189,0.363,3557.0,0
59.55,357.16,20.6,55.3,29.2,11.7,0.85,0.2,0.714,450.0,2
